sample_index,file_id,velocity_l2,acceleration_l2,activity_count,nothing,walk,rotation,jump,wave,lie_down,pick_up,sit_down,stand_up,environment,model
55,act_61_18,14.582110404968262,18.186153411865234,2,1,0,0,0,0,0,0,0,1,meeting_room,lejepa
56,act_60_90,14.980629920959473,22.555641174316406,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
57,act_59_83,7.9321722984313965,11.397012710571289,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
58,act_62_18,9.842329978942871,12.559907913208008,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
59,act_66_15,13.520182609558105,18.418773651123047,3,1,0,0,0,0,1,1,0,0,meeting_room,lejepa
60,act_61_32,11.363566398620605,18.391006469726562,2,0,0,0,0,1,1,0,0,0,meeting_room,lejepa
61,act_57_66,9.085184097290039,16.28307342529297,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
62,act_56_74,6.240004062652588,9.68964958190918,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
63,act_69_38,12.54800796508789,21.637653350830078,4,0,1,1,1,0,1,0,0,0,meeting_room,lejepa
64,act_71_46,10.962084770202637,17.697921752929688,3,1,1,1,0,0,0,0,0,0,meeting_room,lejepa
65,act_56_31,9.561633110046387,10.937225341796875,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
66,act_58_36,9.348368644714355,12.74751091003418,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
67,act_64_44,14.725497245788574,19.228805541992188,3,1,0,0,0,0,0,0,1,1,meeting_room,lejepa
68,act_63_67,10.520882606506348,19.154159545898438,2,0,0,0,1,1,0,0,0,0,meeting_room,lejepa
69,act_63_1,7.764173984527588,15.378438949584961,2,1,0,0,0,1,0,0,0,0,meeting_room,lejepa
70,act_69_2,15.76837158203125,23.952688217163086,4,0,1,1,1,0,1,0,0,0,meeting_room,lejepa
71,act_58_53,10.848506927490234,16.502857208251953,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
72,act_56_93,8.093697547912598,12.45018482208252,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
73,act_55_22,6.535089492797852,9.184087753295898,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
74,act_72_36,13.34890079498291,19.0805606842041,5,1,1,1,1,0,0,0,0,1,meeting_room,lejepa
75,act_57_99,16.077489852905273,25.824630737304688,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
76,act_63_21,16.845247268676758,29.02510643005371,2,0,0,1,0,0,0,1,0,0,meeting_room,lejepa
77,act_61_89,11.00677490234375,14.864028930664062,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
78,act_61_77,9.124848365783691,10.702522277832031,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
79,act_68_93,14.870026588439941,24.32039451599121,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
80,act_72_52,16.63173484802246,24.705074310302734,3,0,0,0,0,0,0,1,1,1,meeting_room,lejepa
81,act_57_85,12.877135276794434,23.64270782470703,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
82,act_69_57,11.131909370422363,14.923215866088867,3,0,0,1,1,1,0,0,0,0,meeting_room,lejepa
83,act_69_34,14.023700714111328,20.459707260131836,4,0,1,0,0,0,0,1,1,1,meeting_room,lejepa
84,act_67_54,13.470616340637207,18.797969818115234,2,1,0,0,0,0,0,0,0,1,meeting_room,lejepa
85,act_62_19,12.661967277526855,23.231868743896484,2,0,0,1,1,0,0,0,0,0,meeting_room,lejepa
86,act_63_19,13.499774932861328,22.293031692504883,2,1,0,0,0,1,0,0,0,0,meeting_room,lejepa
87,act_65_89,10.009552955627441,16.054855346679688,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
88,act_67_18,11.703564643859863,15.01142406463623,4,1,1,1,0,0,0,0,0,1,meeting_room,lejepa
89,act_67_12,10.646718978881836,13.570430755615234,4,0,0,1,1,1,1,0,0,0,meeting_room,lejepa
90,act_61_54,15.630507469177246,23.024276733398438,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
91,act_58_51,9.335347175598145,16.150833129882812,1,0,0,0,0,0,0,1,0,0,meeting_room,lejepa
92,act_67_47,9.823234558105469,16.193340301513672,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
93,act_65_79,11.488395690917969,15.919561386108398,2,0,0,0,0,0,0,1,1,0,meeting_room,lejepa
94,act_64_12,12.638984680175781,20.344928741455078,3,0,0,1,1,1,0,0,0,0,meeting_room,lejepa
95,act_56_83,6.9771246910095215,9.455303192138672,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
96,act_57_24,12.351478576660156,18.495515823364258,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
97,act_55_62,13.2655029296875,22.032808303833008,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
98,act_60_46,8.021470069885254,13.094341278076172,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
99,act_55_45,12.724631309509277,17.546916961669922,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
100,act_63_85,15.531085014343262,29.485641479492188,2,0,0,0,1,1,0,0,0,0,meeting_room,lejepa
101,act_71_5,13.097769737243652,17.32122802734375,5,0,0,0,0,1,1,1,1,1,meeting_room,lejepa
102,act_58_63,3.850893020629883,4.578430652618408,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
103,act_204_83,2.9930832386016846,3.838688850402832,0,0,0,0,0,0,0,0,0,0,meeting_room,lejepa
104,act_57_8,3.5914294719696045,5.721652984619141,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
105,act_67_98,16.01898956298828,21.811553955078125,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
106,act_65_80,12.799980163574219,21.29653549194336,2,0,0,0,0,0,0,0,1,1,meeting_room,lejepa
107,act_65_46,14.36295223236084,19.95206069946289,2,1,1,0,0,0,0,0,0,0,meeting_room,lejepa
108,act_68_19,10.025956153869629,12.987606048583984,4,1,1,0,1,1,0,0,0,0,meeting_room,lejepa
109,act_58_52,7.151974201202393,9.902010917663574,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
110,act_62_45,10.036330223083496,12.504781723022461,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
111,act_204_18,2.2891838550567627,3.4966540336608887,0,0,0,0,0,0,0,0,0,0,meeting_room,lejepa
112,act_63_95,13.820733070373535,22.987916946411133,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
113,act_66_8,11.387771606445312,15.447072982788086,3,0,0,1,0,0,0,0,1,1,meeting_room,lejepa
114,act_69_54,12.721787452697754,15.119840621948242,3,1,1,0,0,0,0,0,0,1,meeting_room,lejepa
115,act_63_11,11.197903633117676,20.58412742614746,2,0,1,0,0,0,1,0,0,0,meeting_room,lejepa
116,act_72_10,12.375441551208496,15.972009658813477,5,1,1,1,1,1,0,0,0,0,meeting_room,lejepa
117,act_61_10,12.082119941711426,14.19807243347168,2,1,1,0,0,0,0,0,0,0,meeting_room,lejepa
118,act_65_48,12.617770195007324,22.298694610595703,2,0,0,1,1,0,0,0,0,0,meeting_room,lejepa
119,act_62_50,12.223960876464844,18.956958770751953,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
120,act_58_6,9.587233543395996,12.730659484863281,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
121,act_67_34,13.838629722595215,21.319440841674805,4,1,0,0,0,0,0,1,1,1,meeting_room,lejepa
122,act_57_13,11.847125053405762,18.973953247070312,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
123,act_69_52,15.325041770935059,22.252521514892578,3,0,0,0,0,0,0,1,1,1,meeting_room,lejepa
124,act_65_98,14.114700317382812,21.879730224609375,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
125,act_58_21,14.047940254211426,24.960020065307617,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
126,act_62_2,9.670003890991211,11.023639678955078,2,0,0,0,1,1,0,0,0,0,meeting_room,lejepa
127,act_65_4,8.026162147521973,11.379905700683594,3,0,0,0,1,1,0,1,0,0,meeting_room,lejepa
128,act_70_4,11.967976570129395,16.40098762512207,5,0,0,0,1,1,1,1,1,0,meeting_room,lejepa
129,act_62_93,10.440464973449707,14.886388778686523,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
130,act_65_47,7.654756546020508,12.953693389892578,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
131,act_64_35,17.205476760864258,22.167898178100586,3,1,0,0,0,0,0,0,1,1,meeting_room,lejepa
132,act_59_58,13.9330472946167,21.75640296936035,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
133,act_56_56,12.066819190979004,15.483945846557617,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
134,act_57_49,9.334016799926758,14.065654754638672,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
135,act_58_50,11.08457088470459,18.365711212158203,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
136,act_57_87,9.534978866577148,13.612983703613281,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
137,act_57_78,13.091374397277832,22.763017654418945,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
138,act_70_45,7.279270648956299,10.276501655578613,5,1,1,1,1,0,0,0,0,1,meeting_room,lejepa
139,act_60_66,10.347604751586914,14.95346450805664,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
140,act_66_92,9.329093933105469,12.291561126708984,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
141,act_70_10,9.419662475585938,11.205114364624023,5,1,1,1,1,1,0,0,0,0,meeting_room,lejepa
142,act_68_14,13.952544212341309,18.941600799560547,4,0,0,0,0,1,1,0,1,1,meeting_room,lejepa
143,act_65_43,9.976576805114746,17.259563446044922,3,1,0,0,0,0,0,1,1,0,meeting_room,lejepa
144,act_71_21,17.638139724731445,24.92300796508789,5,0,0,1,1,1,1,1,0,0,meeting_room,lejepa
145,act_66_5,11.322101593017578,15.623520851135254,3,0,0,0,0,1,1,0,0,1,meeting_room,lejepa
146,act_55_99,13.042069435119629,22.44384002685547,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
147,act_72_46,15.202301979064941,25.748233795166016,3,1,1,1,0,0,0,0,0,0,meeting_room,lejepa
148,act_70_97,18.114469528198242,28.141845703125,1,0,0,0,0,0,0,1,0,0,meeting_room,lejepa
149,act_66_69,11.054100036621094,15.043386459350586,2,0,0,0,0,0,1,1,0,0,meeting_room,lejepa
150,act_66_36,10.122493743896484,13.986961364746094,3,1,0,0,1,0,0,0,0,1,meeting_room,lejepa
151,act_71_32,15.772753715515137,27.14382553100586,5,0,0,0,0,1,1,1,1,1,meeting_room,lejepa
152,act_68_44,10.485260009765625,12.584558486938477,4,0,1,1,0,0,0,0,1,1,meeting_room,lejepa
153,act_60_59,8.97852611541748,16.75259780883789,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
154,act_64_94,8.906221389770508,11.0029296875,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
155,act_67_44,11.891718864440918,18.443693161010742,4,1,1,0,0,0,0,0,1,1,meeting_room,lejepa
156,act_55_98,12.215081214904785,19.140443801879883,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
157,act_70_92,10.277247428894043,14.317520141601562,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
158,act_58_98,8.751757621765137,11.16744613647461,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
159,act_67_92,5.176719665527344,7.319272041320801,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
160,act_63_65,10.616713523864746,13.014848709106445,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
161,act_56_47,6.816032409667969,8.257275581359863,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
162,act_64_40,9.696198463439941,15.804939270019531,3,0,0,0,1,1,1,0,0,0,meeting_room,lejepa
163,act_65_49,6.376993656158447,7.563427448272705,2,0,0,0,1,1,0,0,0,0,meeting_room,lejepa
164,act_62_76,8.499046325683594,16.5013427734375,2,0,0,0,1,1,0,0,0,0,meeting_room,lejepa
165,act_58_12,11.510987281799316,17.628448486328125,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
166,act_62_57,9.449170112609863,15.085739135742188,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
167,act_56_26,13.749770164489746,18.294662475585938,1,0,0,0,0,0,0,0,0,1,meeting_room,lejepa
168,act_70_40,10.381793022155762,15.245529174804688,5,0,0,0,1,1,1,1,1,0,meeting_room,lejepa
169,act_58_86,7.73446798324585,14.33655834197998,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
170,act_61_58,8.560576438903809,12.302803039550781,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
171,act_72_72,17.70980453491211,22.907726287841797,2,1,0,0,0,0,0,0,0,1,meeting_room,lejepa
172,act_72_31,13.040817260742188,22.512874603271484,5,0,0,0,1,1,1,1,1,0,meeting_room,lejepa
173,act_71_43,15.269576072692871,21.502300262451172,5,1,1,0,0,0,0,1,1,1,meeting_room,lejepa
174,act_58_29,7.561344146728516,14.195281982421875,1,0,0,0,0,1,0,0,0,0,meeting_room,lejepa
175,act_61_23,14.00639820098877,16.30385398864746,2,0,0,0,0,1,1,0,0,0,meeting_room,lejepa
176,act_61_80,14.63378620147705,20.917865753173828,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
177,act_66_10,13.9116849899292,21.739154815673828,3,1,1,0,0,1,0,0,0,0,meeting_room,lejepa
178,act_60_35,13.643669128417969,20.800081253051758,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
179,act_204_64,3.626753807067871,5.7085466384887695,0,0,0,0,0,0,0,0,0,0,meeting_room,lejepa
180,act_204_26,3.093437910079956,4.4886884689331055,0,0,0,0,0,0,0,0,0,0,meeting_room,lejepa
181,act_57_64,3.884788751602173,5.139080047607422,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
182,act_56_51,13.123686790466309,18.62618064880371,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
183,act_65_84,7.793828964233398,10.702957153320312,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
184,act_68_98,13.206683158874512,21.333843231201172,1,0,0,0,0,0,0,0,1,0,meeting_room,lejepa
185,act_70_13,16.155580520629883,23.55222511291504,5,0,0,0,1,1,1,1,1,0,meeting_room,lejepa
186,act_61_64,4.2212371826171875,6.71494722366333,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
187,act_67_81,13.476330757141113,17.4569149017334,2,1,0,0,0,0,0,0,0,1,meeting_room,lejepa
188,act_60_73,3.9973952770233154,5.608799934387207,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
189,act_58_25,3.6325266361236572,4.679274559020996,1,1,0,0,0,0,0,0,0,0,meeting_room,lejepa
190,act_66_24,11.496058464050293,16.467103958129883,3,1,0,0,0,0,1,1,0,0,meeting_room,lejepa
191,act_70_9,13.156352996826172,18.16961669921875,5,1,1,1,1,0,0,0,0,1,meeting_room,lejepa
192,act_59_11,13.442310333251953,21.228824615478516,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
193,act_60_67,10.709452629089355,19.171154022216797,1,0,0,0,1,0,0,0,0,0,meeting_room,lejepa
194,act_63_9,17.794160842895508,26.29965591430664,2,0,0,0,1,0,0,0,0,1,meeting_room,lejepa
195,act_70_68,13.173194885253906,18.33480453491211,2,0,0,0,0,1,1,0,0,0,meeting_room,lejepa
196,act_63_96,10.056426048278809,13.353239059448242,1,0,0,0,0,0,1,0,0,0,meeting_room,lejepa
197,act_55_38,6.368178844451904,8.088774681091309,1,0,1,0,0,0,0,0,0,0,meeting_room,lejepa
198,act_60_21,10.557936668395996,14.707742691040039,1,0,0,1,0,0,0,0,0,0,meeting_room,lejepa
199,act_69_65,7.575016021728516,9.333412170410156,2,0,1,1,0,0,0,0,0,0,meeting_room,lejepa
